Año,Mes,Departamento,Producto General,Descripcion Partida 4 Digitos,Partida,Descripcion Partida10 Digitos,Exportaciones en valor (Miles USD FOB),Exportaciones en volumen (toneladas)
2022,Septiembre,Tolima,Piñas,"2007-Confituras, jaleas y mermeladas, purés y pastas de frutas y otros frutos, obtenidos por cocción.",2007991100,"Compotas, jaleas y mermeladas de piñas tropicales (ananas), obtenidas por cocción, incluso con adición de azúcar u otro edulcorante.",3,1
2022,Septiembre,Tolima,Plantas aromáticas y medicinales,"1211-Plantas, partes de plantas, semillas y frutos de las especies utilizadas especialmente en perfumes.",1211909000,"Las demás plantas y partes de plantas, semillas y frutos de las especies utilizadas principalmente en perfumería, en medicina o como insecticidas, parasiticidas o similares, frescos o secos, incluso cortados, quebrantados o pulverizados.",279,89
2022,Septiembre,Tolima,Preparaciones alimenticias -otras,2106-Preparaciones alimenticias no expresadas ni comprendidas en otra parte.,2106907900,Los demás complementos alimenticios.,36,3
2022,Septiembre,Tolima,Semillas de ajonjolí,"1207-Las demás semillas y frutos oleaginosos, incluso quebrantados.",1207409000,"Las demás semillas de sésamo (ajonjolí) para otros usos, incluso quebrantadas.",30,12
2022,Septiembre,Valle del Cauca,Aceite de maíz,"1515-Las demás grasas y aceites vegetales fijos (incluido el aceite de jojoba), y sus fracciones.",1515210000,Aceite de maíz en bruto.,382,198
2022,Septiembre,Valle del Cauca,Aceite de palma,"1511-Aceite de palma y sus fracciones, incluso refinado, pero sin modificar químicamente.",1511900000,"Los demás aceites de palma y sus fracciones, incluso refinados, pero sin modificar químicamente.",304,165
2022,Septiembre,Valle del Cauca,Aceite de soja (soya),"1507-Aceite de soja (soya) y sus fracciones, incluso refinado, pero sin modificar químicamente.",1507100000,"Aceite de soja (soya) en bruto, incluso desgomado.",188,102
2022,Septiembre,Valle del Cauca,Aceite de soja (soya),"1507-Aceite de soja (soya) y sus fracciones, incluso refinado, pero sin modificar químicamente.",1507909000,"Los demás aceites de soja (soya) y sus fracciones, incluso refinados, pero sin modificar químicamente.",4706,2426
2022,Septiembre,Valle del Cauca,Aceites de girasol,"1512-Aceites de girasol, cártamo o algodón, y sus fracciones incluso refinados pero sin modificar.",1512191000,"Los demás aceites de girasol y sus fracciones, incluso refinados, pero sin modificar químicamente.",404,157
2022,Septiembre,Valle del Cauca,Agua mineral y agua gaseada,"2202-Agua, incluidas el agua mineral y la gaseada, con adición de azúcar u otro dulcorante..",2202100000,"Agua, incluidas el agua mineral y la gaseada, con adición de azúcar u otro edulcorante o aromatizada.",13,6
2022,Septiembre,Valle del Cauca,Aguacates,"0804-Dátiles, higos, piñas tropicales (ananás), aguacates (paltas), guayabas, mangos y mangostanes.",804400010,"Aguacates variedad Hass, frescos o secos",1479,522
2022,Septiembre,Valle del Cauca,Ají,"0904-Pimienta del género piper; frutos de los géneros capsicum o pimienta, secos, triturados y pulverizados.",904211000,"Paprika (capsicum annuum, L.)  secos, sin triturar ni pulverizar",29,2
2022,Septiembre,Valle del Cauca,Ají,"0904-Pimienta del género piper; frutos de los géneros capsicum o pimienta, secos, triturados y pulverizados.",904229000,"Los demás frutos de los géneros Capsicum o Pimenta, triturados o pulverizados.",312,286
2022,Septiembre,Valle del Cauca,Alcohol etílico,2207-Alcohol etílico sin desnaturalizar con grado alcohólico volumétrico superior o igual al 80% vol.,2207100000,Alcohol etílico sin desnaturalizar con grado alcohólico volumétrico superior o igual al 80% vol.,404,321
2022,Septiembre,Valle del Cauca,Almidones,1108-Almidón y fécula; inulina.,1108120000,Almidón de maíz.,1371,2437
2022,Septiembre,Valle del Cauca,Almidones,1108-Almidón y fécula; inulina.,1108190000,Los demás almidones y féculas.,22,5
2022,Septiembre,Valle del Cauca,Animales vivos,0106-Los demás animales vivos.,106190000,Los demás mamíferos vivos,8,0
2022,Septiembre,Valle del Cauca,Azúcar,"1701-Azúcar de caña o de remolacha y sacarosa químicamente pura, en estado sólido.",1701140000,"Los demás azúcares en bruto de caña, sin adición de aromatizante ni colororante, en estado sólido.",6658,9989
2022,Septiembre,Valle del Cauca,Azúcar,"1701-Azúcar de caña o de remolacha y sacarosa químicamente pura, en estado sólido.",1701991000,"Sacarosa químicamente pura, en estado sólido.",253,450
2022,Septiembre,Valle del Cauca,Azúcar,"1701-Azúcar de caña o de remolacha y sacarosa químicamente pura, en estado sólido.",1701999000,"Los demás azúcares de caña o de remolacha y sacarosa químicamente pura, en estado sólido.",13676,22293
2022,Septiembre,Valle del Cauca,Azúcar,1703-Melaza procedente de la extracción o del refinado del azúcar.,1703100000,Melaza de caña.,9,54
2022,Septiembre,Valle del Cauca,Bambú,1401-Materias vegetales de las especies utilizadas principalmente en cesteria o en espartería.,1401100000,Bambú.,58,42
2022,Septiembre,Valle del Cauca,Bananos o plátanos,"0803-Bananas o plátanos, frescos o secos.",803101000,"""PLATANOS """"PLANTAINS"""" FRESCOS.""",48,24
2022,Septiembre,Valle del Cauca,"Bombones, caramelos, confites y pastillas",1704-Artículos de confitería sin cacao (incluido el chocolate blanco).,1704901000,"Bombones, caramelos, confites y pastillas.",9258,4967
2022,Septiembre,Valle del Cauca,"Bombones, caramelos, confites y pastillas",1704-Artículos de confitería sin cacao (incluido el chocolate blanco).,1704909000,Los demás artículos de confitería sin cacao (incluido el chocolate blanco).,797,261
2022,Septiembre,Valle del Cauca,Cacao,"1804-Manteca, grasa y aceite de cacao.",1804001100,"Manteca de cacao, con un índice de acidez expresado en ácido oleico inferior o igual a 1%.",69,20
2022,Septiembre,Valle del Cauca,Cacao,1806-Chocolate y demás preparaciones alimenticias que contengan cacao.,1806100000,Cacao en polvo con adición de azúcar u otro edulcorante.,3,0
2022,Septiembre,Valle del Cauca,Cacao,1806-Chocolate y demás preparaciones alimenticias que contengan cacao.,1806209000,"Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.",58,19
2022,Septiembre,Valle del Cauca,Café,"0901-Café, incluso tostado descafeinado; cáscara y cascarilla de café; sucedáneos del café.",901119000,"Los demás cafés sin tostar, sin descafeinar.",11931,1806
2022,Septiembre,Valle del Cauca,Café,"0901-Café, incluso tostado descafeinado; cáscara y cascarilla de café; sucedáneos del café.",901211000,"Café tostado, sin descafeinar, en grano.",12,1
2022,Septiembre,Valle del Cauca,Café,"0901-Café, incluso tostado descafeinado; cáscara y cascarilla de café; sucedáneos del café.",901212000,"Café tostado, sin descafeinar, molido.",79,16
2022,Septiembre,Valle del Cauca,Café,"0901-Café, incluso tostado descafeinado; cáscara y cascarilla de café; sucedáneos del café.",901220000,"Café tostado, descafeinado.",2,0
2022,Septiembre,Valle del Cauca,Cerezas,"0812-Frutas y otros frutos,  conservados provisionalmente (por ejemplo; con gas sulfuroso o con agua..",812100000,Cerezas conservadas provisionalmente (por ejemplo: con gas sulfuroso o con agua salada o sulfurosa o adicionada de sustancias para dicha conservación) pero todavia impropias para el consumo inmediato.,23,10
2022,Septiembre,Valle del Cauca,Cerveza de malta,2203-Cerveza de malta.,2203000000,Cerveza de malta.,72,38
2022,Septiembre,Valle del Cauca,Chicles y demás gomas de mascar,1704-Artículos de confitería sin cacao (incluido el chocolate blanco).,1704101000,"Chicles y demás gomas de mascar, recubiertos de azúcar.",260,98
2022,Septiembre,Valle del Cauca,Chocolates,1806-Chocolate y demás preparaciones alimenticias que contengan cacao.,1806310000,"""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""",253,53
2022,Septiembre,Valle del Cauca,Chocolates,1806-Chocolate y demás preparaciones alimenticias que contengan cacao.,1806320010,"Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, sin rellenar, sin adición de azúcar, ni otros edulcorantes.",4,1
2022,Septiembre,Valle del Cauca,Chocolates,1806-Chocolate y demás preparaciones alimenticias que contengan cacao.,1806320090,"Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.",3,0
2022,Septiembre,Valle del Cauca,Chocolates,1806-Chocolate y demás preparaciones alimenticias que contengan cacao.,1806900090,Los demás chocolates y demás preparaciones alimenticias que contengan cacao.,938,191
2022,Septiembre,Valle del Cauca,Cítricos,"2008-Frutas y otros frutos y demás partes comestibles de plantas, preparados o conservados.",2008300000,Frutos agrios (cítricos) preparados o conservados de otro modo.,6,2
2022,Septiembre,Valle del Cauca,Cocos,"0801-Cocos, nueces del Brasil y nueces de marañón (merey, cajuil, anacardo, ""caju""), frescos o secos.",801119000,Los demás cocos secos.,1,0
2022,Septiembre,Valle del Cauca,"Condimentos, salsas y sazonadores","2103-Preparaciones para salsas y salsas preparadas; condimentos y sazonadores, compuestos.",2103902000,"Condimentos y sazonadores, compuestos.",7,1
2022,Septiembre,Valle del Cauca,"Condimentos, salsas y sazonadores","2103-Preparaciones para salsas y salsas preparadas; condimentos y sazonadores, compuestos.",2103909000,Las demás salsas preparadas y preparaciones para salsas.,872,330
2022,Septiembre,Valle del Cauca,"Confituras, jaleas y mermeladas","2007-Confituras, jaleas y mermeladas, purés y pastas de frutas y otros frutos, obtenidos por cocción.",2007100000,Preparaciones homogeneizadas (de frutas).,3,1
2022,Septiembre,Valle del Cauca,"Confituras, jaleas y mermeladas","2007-Confituras, jaleas y mermeladas, purés y pastas de frutas y otros frutos, obtenidos por cocción.",2007999100,"Las demás confituras, jaleas y mermeladas, obtenidas por cocción, incluso con adición de azúcar u otros edulcorantes.",46,24
2022,Septiembre,Valle del Cauca,"Confituras, jaleas y mermeladas","2007-Confituras, jaleas y mermeladas, purés y pastas de frutas y otros frutos, obtenidos por cocción.",2007999200,"Los demás pures y pastas, obtenidos por cocción, incluso con adición de azúcar u otros edulcorantes.",62,26
2022,Septiembre,Valle del Cauca,Cúrcuma,"0910-Jenjibre, azafrán, cúrcuma, tomillo, hojas de laurel, ""curry"" y demás especias.",910300000,Curcuma.,5,1
2022,Septiembre,Valle del Cauca,Dextrina,3505-Dextrina y demás almidones y féculas modificados (por ejemplo: almidones y féculas.,3505100000,Dextrina y demás almidones y féculas modificados (por ejemplo; almidones y féculas pregelatinizados o esterificados).,40,22
2022,Septiembre,Valle del Cauca,Embutidos y productos similares,"1601-Embutidos y productos similares, de carne, despojos o sangre; preparaciones alimenticias.",1601000000,"Embutidos y productos similares, de carne, de despojos o de sangre; preparaciones alimenticias a base de estos productos.",7,3
2022,Septiembre,Valle del Cauca,Extracto de malta,"1901-Extracto de malta; preparaciones alimenticias de harina, sémola, almidón, fécula.",1901901000,Extracto de malta.,15,9
2022,Septiembre,Valle del Cauca,"Extractos, esencias y concentrados de café","2101-Extractos, esencias y, concentrados de café, té o yerba mate y preparaciones.",2101110090,"Los demás extractos, esencias y concentrados de café.",1205,93
2022,Septiembre,Valle del Cauca,"Extractos, esencias y concentrados de Té","2101-Extractos, esencias y, concentrados de café, té o yerba mate y preparaciones.",2101200000,"Extractos, esencias y concentrados a base de té o de yerba mate y preparaciones a base de estos extractos, esencias o concentrados o a  base de  té o de yerba mate.",1,0
2022,Septiembre,Valle del Cauca,Féculas,1108-Almidón y fécula; inulina.,1108140000,Fécula de mandioca (yuca).,2,1
2022,Septiembre,Valle del Cauca,Flores,"0603-Flores y capullos, cortados para ramos o adornos, frescos, secos, blanqueados, teñidos..",603199090,"Las demás flores y capullos frescos, cortados para ramos o adornos",1,0
2022,Septiembre,Valle del Cauca,Frambruesas,"0811-Frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados.",811200000,"Frambuesas, zarzamoras, moras y moras-frambuesa y grosellas, sin cocer o cocidas en agua o vapor, congelados, incluso con adición de azúcar u otro edulcolorante.",6,2
2022,Septiembre,Valle del Cauca,Fresas,"2008-Frutas y otros frutos y demás partes comestibles de plantas, preparados o conservados.",2008800000,"Fresas (frutillas) preparadas o conservadas de otro modo, incluso con adición de azúcar u otro edulcorante o alcohol.",22,4
2022,Septiembre,Valle del Cauca,Fríjoles,"0713-Hortalizas (incluso silvestres) de vaina secas desvainadas, aunque estén mondadas o partidas.",713339900,"Los demás frijoles (frejoles, porotos, alubias, judías) comunes (Phaseolus vulgaris), de vainas secas desvainados, aunque estén mondados o partidos, que no sean para la siembra.",5,1
2022,Septiembre,Valle del Cauca,Fríjoles,"2005-Las demás hortalizas, preparadas o  conservadas (excepto en vinagre o en acido acético).",2005590000,"Los demás frijoles (frejoles, porotos, alubias, judías) preparados o conservados (excepto en vinagre o en ácido acético), sin congelar.",2,1
2022,Septiembre,Valle del Cauca,"Frutas sin cocer o cocidos, congelados","0811-Frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados.",811901000,"Los demás frutos sin cocer o cocidos en agua o vapor congelados, con adición de azúcar o con edulcorante.",18,10
2022,Septiembre,Valle del Cauca,"Frutas sin cocer o cocidos, congelados","0811-Frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados.",811909100,"Mango (Mangifera indica L.), sin cocer o cocidos en agua o vapor, congelados.",0,0
2022,Septiembre,Valle del Cauca,"Frutas sin cocer o cocidos, congelados","0811-Frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados.",811909900,"Las demás Frutas y otros frutos sin cocer o cocidos con agua o al vapor, congelados.",55,24
2022,Septiembre,Valle del Cauca,Gelatinas,3503-Gelatinas (aunque se presenten en hojas cuadradas o rectangulares.,3503001000,"Gelatinas y sus derivados (aunque se presenten en hojas cuadradas o rectangualres, incluso trabajadas en la superficie o coloreadas) .",178,20
2022,Septiembre,Valle del Cauca,Glucosa,"1702-Los demás azúcares, incluidas la lactosa, maltosa, glucosa y fructosa (levulosa).",1702301000,"Glucosa y jarabe de glucosa, sin fructuosa o co un contenido de fructuosa, en estado seco, inferior al 20% en peso y con un contenido de glucosa superior o igual al 99% en peso, expresado en glucosa anhidra, calculado sobre producto seco (dextrosa).",0,0
2022,Septiembre,Valle del Cauca,Glucosa,"1702-Los demás azúcares, incluidas la lactosa, maltosa, glucosa y fructosa (levulosa).",1702302000,Jarabe de glucosa.,688,840
2022,Septiembre,Valle del Cauca,Grasas o aceites - mezclas,"1517-Margarina, mezclas o preparaciones alimenticias de grasas o de aceites, animales o vegetales.",1517900000,"Mezclas o preparaciones alimenticias de grasas o aceites, animales o vegetales o de fracciones de diferentes grasas o aceites, de este capítulo, excepto las grasas y aceites alimenticios, y sus fracciones, de la partida 15.16.",31,11
